dataset,fname,label,sublabel,source,Unnamed: 4,filepath,duration
b,murmur_noisymurmur_160_1307100683334_D.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_160_1307100683334_D.wav,7.15925
b,murmur_noisymurmur_161_1307101199321_B.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_161_1307101199321_B.wav,11.33525
b,murmur_noisymurmur_161_1307101199321_C.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_161_1307101199321_C.wav,12.358
b,murmur_noisymurmur_162_1307101835989_B_1.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_162_1307101835989_B_1.wav,8.5055
b,murmur_noisymurmur_162_1307101835989_D.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_162_1307101835989_D.wav,7.8835
b,murmur_noisymurmur_164_1307106095995_C1.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_164_1307106095995_C1.wav,3.932
b,murmur_noisymurmur_165_1307109069581_A.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_165_1307109069581_A.wav,11.29275
b,murmur_noisymurmur_165_1307109069581_C1.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_165_1307109069581_C1.wav,3.57475
b,murmur_noisymurmur_165_1307109069581_D.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_165_1307109069581_D.wav,10.3765
b,murmur_noisymurmur_171_1307971016233_D.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_171_1307971016233_D.wav,1.3405
b,murmur_noisymurmur_171_1307971016233_F.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_171_1307971016233_F.wav,2.699
b,murmur_noisymurmur_185_1308073325396_D.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_185_1308073325396_D.wav,6.3495
b,murmur_noisymurmur_200_1308144251434_D.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_200_1308144251434_D.wav,7.53175
b,murmur_noisymurmur_231_1308748318393_A.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_231_1308748318393_A.wav,3.262
b,murmur_noisymurmur_240_1309201366049_C.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_240_1309201366049_C.wav,9.77075
b,murmur_noisymurmur_240_1309201366049_D.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_240_1309201366049_D.wav,16.92675
b,murmur_noisymurmur_243_1309197760898_B.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_243_1309197760898_B.wav,12.936
b,murmur_noisymurmur_243_1309197760898_C.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_243_1309197760898_C.wav,8.87625
b,murmur_noisymurmur_272_1309370164386_C.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_272_1309370164386_C.wav,3.398
b,murmur_noisymurmur_288_1311164615284_B1.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_288_1311164615284_B1.wav,7.6925
b,murmur_noisymurmur_288_1311164615284_C.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_288_1311164615284_C.wav,12.11
b,murmur_noisymurmur_292_1311185449649_D.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_292_1311185449649_D.wav,2.906
b,murmur_noisymurmur_293_1311680805936_C.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_293_1311680805936_C.wav,10.39
b,murmur_noisymurmur_293_1311680805936_D.wav,murmur,noisymurmur,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/murmur_noisymurmur_293_1311680805936_D.wav,11.83475
b,normal_noisynormal_101_1305030823364_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_101_1305030823364_B.wav,8.80725
b,normal_noisynormal_101_1305030823364_E.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_101_1305030823364_E.wav,4.6805
b,normal_noisynormal_104_1305032492469_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_104_1305032492469_A.wav,10.66525
b,normal_noisynormal_105_1305033453095_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_105_1305033453095_A.wav,10.39
b,normal_noisynormal_105_1305033453095_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_105_1305033453095_C.wav,8.87625
b,normal_noisynormal_106_1306776721273_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_106_1306776721273_A.wav,8.9965
b,normal_noisynormal_107_1305654946865_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_107_1305654946865_A.wav,6.53675
b,normal_noisynormal_108_1305654420093_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_108_1305654420093_A.wav,8.601
b,normal_noisynormal_108_1305654420093_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_108_1305654420093_B.wav,18.09625
b,normal_noisynormal_109_1305653646620_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_109_1305653646620_A.wav,12.52275
b,normal_noisynormal_109_1305653972028_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_109_1305653972028_A.wav,4.54125
b,normal_noisynormal_109_1305653972028_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_109_1305653972028_C.wav,5.64225
b,normal_noisynormal_109_1305653972028_E.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_109_1305653972028_E.wav,7.91275
b,normal_noisynormal_109_1305653972028_F.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_109_1305653972028_F.wav,10.25225
b,normal_noisynormal_110_1305655332337_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_110_1305655332337_A.wav,9.01375
b,normal_noisynormal_110_1305655332337_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_110_1305655332337_B.wav,8.532
b,normal_noisynormal_113_1306244002866_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_113_1306244002866_A.wav,7.43875
b,normal_noisynormal_113_1306244002866_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_113_1306244002866_B.wav,8.3945
b,normal_noisynormal_115_1306259437619_A1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_115_1306259437619_A1.wav,6.48175
b,normal_noisynormal_115_1306259437619_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_115_1306259437619_B.wav,9.08275
b,normal_noisynormal_117_1306262456650_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_117_1306262456650_A.wav,15.3095
b,normal_noisynormal_117_1306262456650_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_117_1306262456650_C.wav,10.39
b,normal_noisynormal_117_1306262456650_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_117_1306262456650_D.wav,10.6135
b,normal_noisynormal_118_1306262335509_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_118_1306262335509_B.wav,8.532
b,normal_noisynormal_118_1306262335509_C1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_118_1306262335509_C1.wav,4.50625
b,normal_noisynormal_118_1306262335509_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_118_1306262335509_D.wav,14.00225
b,normal_noisynormal_121_1306263877235_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_121_1306263877235_A.wav,14.24325
b,normal_noisynormal_121_1306263877235_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_121_1306263877235_C.wav,11.90375
b,normal_noisynormal_121_1306263877235_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_121_1306263877235_D.wav,9.633
b,normal_noisynormal_123_1306331925797_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_123_1306331925797_B.wav,13.27975
b,normal_noisynormal_123_1306331925797_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_123_1306331925797_C.wav,8.25675
b,normal_noisynormal_125_1306332456645_A1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_125_1306332456645_A1.wav,2.804
b,normal_noisynormal_125_1306332456645_A2.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_125_1306332456645_A2.wav,5.8835
b,normal_noisynormal_125_1306332456645_B1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_125_1306332456645_B1.wav,6.8755
b,normal_noisynormal_125_1306332456645_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_125_1306332456645_C.wav,11.21575
b,normal_noisynormal_125_1306332456645_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_125_1306332456645_D.wav,4.36925
b,normal_noisynormal_127_1306764300147_D1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_127_1306764300147_D1.wav,10.942
b,normal_noisynormal_129_1306344506305_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_129_1306344506305_A.wav,8.51675
b,normal_noisynormal_129_1306344506305_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_129_1306344506305_C.wav,9.702
b,normal_noisynormal_130_1306347376079_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_130_1306347376079_B.wav,10.04575
b,normal_noisynormal_130_1306347376079_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_130_1306347376079_C.wav,13.624
b,normal_noisynormal_132_1306758754432_B1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_132_1306758754432_B1.wav,5.10025
b,normal_noisynormal_132_1306758754432_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_132_1306758754432_C.wav,7.88
b,normal_noisynormal_133_1306759619127_A1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_133_1306759619127_A1.wav,9.31475
b,normal_noisynormal_133_1306759619127_B1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_133_1306759619127_B1.wav,5.54675
b,normal_noisynormal_133_1306759619127_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_133_1306759619127_C.wav,10.94025
b,normal_noisynormal_133_1306759619127_D1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_133_1306759619127_D1.wav,3.35
b,normal_noisynormal_134_1306428161797_B1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_134_1306428161797_B1.wav,6.3335
b,normal_noisynormal_134_1306428161797_D1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_134_1306428161797_D1.wav,7.2045
b,normal_noisynormal_136_1306429977501_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_136_1306429977501_B.wav,5.71025
b,normal_noisynormal_136_1306429977501_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_136_1306429977501_C.wav,5.12025
b,normal_noisynormal_136_1306429977501_D1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_136_1306429977501_D1.wav,15.51825
b,normal_noisynormal_137_1306764999211_A1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_137_1306764999211_A1.wav,3.9035
b,normal_noisynormal_137_1306764999211_A2.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_137_1306764999211_A2.wav,3.5255
b,normal_noisynormal_137_1306764999211_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_137_1306764999211_B.wav,1.6335
b,normal_noisynormal_137_1306764999211_C1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_137_1306764999211_C1.wav,1.822
b,normal_noisynormal_137_1306764999211_D1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_137_1306764999211_D1.wav,9.85775
b,normal_noisynormal_138_1306762146980_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_138_1306762146980_A.wav,12.571
b,normal_noisynormal_138_1306762146980_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_138_1306762146980_D.wav,5.71025
b,normal_noisynormal_139_1306519274653_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_139_1306519274653_D.wav,15.3195
b,normal_noisynormal_140_1306519735121_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_140_1306519735121_C.wav,10.909
b,normal_noisynormal_141_1306520154450_A1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_141_1306520154450_A1.wav,5.50025
b,normal_noisynormal_141_1306520154450_B1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_141_1306520154450_B1.wav,3.00525
b,normal_noisynormal_141_1306520154450_C1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_141_1306520154450_C1.wav,5.0895
b,normal_noisynormal_142_1306763049574_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_142_1306763049574_A.wav,15.12775
b,normal_noisynormal_142_1306763049574_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_142_1306763049574_B.wav,11.591
b,normal_noisynormal_142_1306763049574_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_142_1306763049574_D.wav,4.304
b,normal_noisynormal_143_1306763822290_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_143_1306763822290_A.wav,13.03975
b,normal_noisynormal_144_1306522408528_A1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_144_1306522408528_A1.wav,4.341
b,normal_noisynormal_144_1306522408528_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_144_1306522408528_C.wav,9.88625
b,normal_noisynormal_146_1306778707532_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_146_1306778707532_D.wav,21.97
b,normal_noisynormal_147_1306523973811_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_147_1306523973811_B.wav,12.99725
b,normal_noisynormal_149_1306776016110_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_149_1306776016110_A.wav,18.23875
b,normal_noisynormal_150_1306776340746_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_150_1306776340746_A.wav,9.84375
b,normal_noisynormal_151_1306779785624_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_151_1306779785624_C.wav,14.91475
b,normal_noisynormal_154_1306935608852_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_154_1306935608852_C.wav,4.64825
b,normal_noisynormal_155_1306935902813_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_155_1306935902813_A.wav,13.1675
b,normal_noisynormal_155_1306935902813_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_155_1306935902813_C.wav,8.01125
b,normal_noisynormal_157_1306937583792_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_157_1306937583792_A.wav,10.52575
b,normal_noisynormal_157_1306937583792_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_157_1306937583792_B.wav,17.00275
b,normal_noisynormal_158_1306947254705_B1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_158_1306947254705_B1.wav,2.23175
b,normal_noisynormal_158_1306947254705_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_158_1306947254705_D.wav,12.208
b,normal_noisynormal_159_1307018640315_A1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_159_1307018640315_A1.wav,4.06125
b,normal_noisynormal_159_1307018640315_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_159_1307018640315_B.wav,4.38925
b,normal_noisynormal_163_1307104470471_D1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_163_1307104470471_D1.wav,2.34675
b,normal_noisynormal_167_1307111318050_A1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_167_1307111318050_A1.wav,4.89175
b,normal_noisynormal_167_1307111318050_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_167_1307111318050_B.wav,11.25
b,normal_noisynormal_168_1307970069434_A1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_168_1307970069434_A1.wav,5.37
b,normal_noisynormal_169_1307970398039_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_169_1307970398039_A.wav,4.091
b,normal_noisynormal_170_1307970562729_C1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_170_1307970562729_C1.wav,2.32875
b,normal_noisynormal_172_1307971284351_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_172_1307971284351_A.wav,9.162
b,normal_noisynormal_173_1307973611151_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_173_1307973611151_B.wav,1.9445
b,normal_noisynormal_173_1307973611151_C1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_173_1307973611151_C1.wav,3.2035
b,normal_noisynormal_176_1307988171173_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_176_1307988171173_D.wav,3.32375
b,normal_noisynormal_178_1307989887769_B1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_178_1307989887769_B1.wav,1.67225
b,normal_noisynormal_181_1308052613891_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_181_1308052613891_A.wav,10.1845
b,normal_noisynormal_182_1308053371395_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_182_1308053371395_B.wav,22.2015
b,normal_noisynormal_188_1308074301731_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_188_1308074301731_A.wav,12.017
b,normal_noisynormal_189_1308075231945_A1.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_189_1308075231945_A1.wav,2.61225
b,normal_noisynormal_194_1308139824187_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_194_1308139824187_C.wav,2.17875
b,normal_noisynormal_198_1308141739338_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_198_1308141739338_D.wav,4.6875
b,normal_noisynormal_207_1308159792607_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_207_1308159792607_D.wav,13.46575
b,normal_noisynormal_216_1308245839516_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_216_1308245839516_D.wav,16.5555
b,normal_noisynormal_234_1308748855534_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_234_1308748855534_B.wav,1.87525
b,normal_noisynormal_246_1309199278902_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_246_1309199278902_D.wav,23.532
b,normal_noisynormal_258_1309352253234_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_258_1309352253234_A.wav,27.867
b,normal_noisynormal_264_1309356143724_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_264_1309356143724_B.wav,14.72475
b,normal_noisynormal_264_1309356143724_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_264_1309356143724_C.wav,13.34875
b,normal_noisynormal_264_1309356143724_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_264_1309356143724_D.wav,12.351
b,normal_noisynormal_270_1309369533040_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_270_1309369533040_A.wav,10.66525
b,normal_noisynormal_270_1309369533040_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_270_1309369533040_B.wav,12.11
b,normal_noisynormal_271_1309369876160_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_271_1309369876160_A.wav,14.51825
b,normal_noisynormal_271_1309369876160_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_271_1309369876160_C.wav,10.80275
b,normal_noisynormal_271_1309369876160_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_271_1309369876160_D.wav,12.55725
b,normal_noisynormal_278_1311163365896_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_278_1311163365896_B.wav,12.59175
b,normal_noisynormal_284_1311168471850_A.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_284_1311168471850_A.wav,12.11
b,normal_noisynormal_284_1311168471850_B.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_284_1311168471850_B.wav,12.04125
b,normal_noisynormal_285_1311169246969_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_285_1311169246969_C.wav,4.81125
b,normal_noisynormal_296_1311682952647_C.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_296_1311682952647_C.wav,13.14225
b,normal_noisynormal_296_1311682952647_D.wav,normal,noisynormal,B,,/home/agiuser/FypProj/data/raw/DataSet1/set_b/normal_noisynormal_296_1311682952647_D.wav,10.1835
